Departure Date,Sum_of_Revenue
2019-03-18,214.06
2019-03-18,637.17
2019-03-18,637.17
2019-03-18,637.17
2019-03-18,637.17
2019-03-19,415.01
2019-03-19,415.01
2019-03-21,322.94
2019-03-21,322.94
2019-03-18,491.53
2019-03-18,491.53
2019-03-18,491.53
2019-03-18,460.0
2019-03-18,460.0
2019-03-22,338.25
2019-03-22,338.25
2019-03-19,231.91
2019-03-19,231.91
2019-03-19,418.12
2019-03-19,418.12
2019-03-18,370.0
2019-03-18,370.0
2019-03-19,472.0
2019-03-19,472.0
2019-03-19,414.18
2019-03-19,414.18
2019-03-20,500.0
2019-03-20,500.0
2019-03-20,870.0
2019-03-20,870.0
2019-03-25,690.0
2019-03-19,389.3
2019-03-19,389.3
2019-03-19,389.3
2019-03-19,389.3
2019-02-25,2144.99
2019-02-25,2144.99
2019-03-20,37.5
2019-03-20,37.5
2019-03-19,775.72
2019-03-19,775.72
2019-03-20,378.0
2019-03-20,378.0
2019-03-20,303.0
2019-03-20,303.0
2019-03-20,850.0
2019-03-20,850.0
2019-03-20,378.0
2019-03-20,378.0
2019-03-19,334.81
2019-03-19,334.81
2019-03-20,240.0
2019-03-22,232.49
2019-03-22,1309.5
2019-03-22,1309.5
2019-03-25,1227.5
2019-03-25,1227.5
2019-03-23,879.7800000000002
2019-03-23,879.7800000000002
2019-03-31,8812.72
2019-03-30,1400.83
2019-03-30,1400.83
2019-03-31,12264.69
2019-03-31,12264.69
2019-03-22,818.2100000000002
2019-03-22,818.2100000000002
2019-05-28,692.79
2019-05-28,692.79
2019-04-26,2061.22
2019-04-26,2061.22
2019-03-31,2550.91
2019-03-31,2550.91
2019-03-18,450.0
2019-03-18,450.0
2019-03-22,1255.0
2019-04-04,1042.31
2019-04-04,1042.31
2019-04-04,3092.29
2019-04-04,3092.29
2019-03-19,136.82
2019-03-19,136.82
2019-03-19,246.71
2019-03-19,246.71
2019-03-21,314.5
2019-03-21,314.5
2019-03-21,314.5
2019-03-19,223.35
2019-03-19,223.35
2019-03-19,306.6
2019-03-19,306.6
2019-03-27,2288.390000000001
2019-03-27,2288.390000000001
2019-03-19,315.0
2019-03-19,315.0
2019-03-19,315.0
2019-03-19,280.0
2019-03-19,280.0
2019-03-23,4658.530000000002
2019-03-23,4658.530000000002
2019-03-15,2754.28
2019-03-15,2754.28
2019-03-19,1402.84
2019-03-19,1402.84
2019-03-22,295.0
2019-03-22,295.0
2019-03-18,600.0
2019-03-19,341.14
2019-03-19,341.14
2019-03-19,690.0
2019-03-20,690.0
2019-03-22,690.0
2019-03-27,183.66
2019-03-27,183.66
2019-03-26,550.34
2019-03-26,550.34
2019-03-26,129.95
2019-03-26,129.95
2019-03-27,168.81
2019-03-22,206.12
2019-03-22,206.12
2019-03-21,690.0
2019-03-28,430.0
2019-03-28,430.0
2019-03-19,664.78
2019-03-19,664.78
2019-03-28,430.0
2019-03-28,430.0
2019-03-25,2250.0
2019-03-25,2250.0
2019-03-25,2250.0
2019-04-05,420.0
2019-04-05,420.0
2019-04-09,1880.0
2019-04-09,1880.0
2019-04-09,1880.0
2019-03-19,500.0
2019-03-19,500.0
2019-03-28,2250.0
2019-03-28,2250.0
2019-03-28,2250.0
2019-03-19,637.17
2019-03-19,637.17
2019-03-19,785.71
2019-03-19,785.71
2019-03-26,2250.0
2019-03-26,2250.0
2019-03-26,2250.0
2019-03-19,590.0
2019-03-19,590.0
2019-03-19,759.86
2019-03-19,759.86
2019-03-28,2250.0
2019-03-28,2250.0
2019-03-28,2250.0
2019-03-19,234.69
2019-03-19,259.09000000000003
2019-03-19,259.09000000000003
2019-03-20,235.25
2019-03-20,235.25
2019-03-20,235.25
2019-03-19,516.9
2019-03-19,516.9
2019-03-19,517.08
2019-03-19,517.08
2019-03-19,584.04
2019-03-19,584.04
2019-03-20,1155.0
2019-03-20,1155.0
2019-03-20,1155.0
2019-03-20,389.3
2019-03-20,389.3
2019-03-20,389.3
2019-03-20,389.3
2019-03-22,26749.709999999995
2019-03-22,26749.709999999995
2019-04-09,1870.0
2019-04-09,1870.0
2019-04-09,1870.0
2019-04-05,1805.0
2019-04-05,1805.0
2019-04-05,1805.0
2019-04-13,1313.04
2019-04-13,1313.04
2019-03-18,290.0
2019-03-18,290.0
2019-03-28,727.5
2019-03-28,727.5
2019-03-29,647.5
2019-03-29,647.5
2019-04-19,1880.0
2019-04-19,1880.0
2019-04-19,1880.0
2019-03-20,275.51
2019-03-20,275.51
2019-04-09,1944.0
2019-04-09,1944.0
2019-04-02,1498.5
2019-04-02,1498.5
2019-04-18,1245.0
2019-04-18,1245.0
2019-04-18,1245.0
2019-04-02,2600.0
2019-04-02,2600.0
2019-04-02,2600.0
2019-04-09,457.0
2019-04-09,457.0
2019-03-20,114.38
2019-03-20,114.38
2019-03-20,322.81
2019-03-20,322.81
2019-03-20,274.0
2019-03-20,274.0
2019-03-20,390.0
2019-03-20,390.0
2019-03-21,378.0
2019-03-21,378.0
2019-03-21,303.0
2019-03-21,303.0
2019-03-22,950.0
2019-03-21,325.0
2019-03-21,325.0
2019-03-21,281.0
2019-03-21,281.0
2019-03-27,1975.0
2019-03-27,1975.0
2019-03-22,303.0
2019-03-22,303.0
2019-04-02,1485.0
2019-04-02,1485.0
2019-04-02,1485.0
2019-03-22,325.0
2019-03-22,325.0
2019-03-22,325.0
2019-03-22,325.0
2019-03-25,281.0
2019-03-25,281.0
2019-03-25,274.0
2019-03-25,274.0
2019-03-22,378.0
2019-03-22,378.0
2019-03-25,274.0
2019-03-25,274.0
2019-03-13,1849.5
2019-03-13,1849.5
2019-03-29,303.0
2019-03-29,303.0
2019-04-02,2034.0
2019-04-02,2034.0
2019-03-10,848.78
2019-03-10,848.78
2019-03-28,2250.0
2019-03-28,2250.0
2019-03-28,2250.0
2019-03-29,2250.0
2019-03-29,2250.0
2019-03-29,2250.0
2019-03-12,805.28
2019-03-12,805.28
2019-03-29,2250.0
2019-03-29,2250.0
2019-03-29,2250.0
2019-04-02,2637.82
2019-04-02,2637.82
2019-03-31,2424.0
2019-03-31,2424.0
2019-03-22,7132.75
2019-04-06,2306.46
2019-04-06,2306.46
2019-04-12,1566.76
2019-04-12,1566.76
2019-03-21,2985.0
2019-03-21,2985.0
2019-04-24,1559.76
2019-04-24,1559.76
2019-03-22,204.78
2019-03-22,204.78
2019-04-01,2519.99
2019-03-20,370.0
2019-03-20,370.0
2019-03-31,3171.5799999999995
2019-03-31,3171.5799999999995
2019-04-01,2490.66
2019-03-22,204.78
2019-03-22,204.78
2019-03-22,193.37
2019-03-22,193.37
2019-03-20,446.33
2019-03-20,446.33
2019-03-20,346.7
2019-03-20,346.7
2019-03-22,770.0
2019-03-22,770.0
2019-03-25,58.23
2019-03-25,58.23
2019-03-22,709.0
2019-03-22,709.0
2019-03-21,118.92
2019-03-21,118.92
2019-03-22,170.0
2019-03-22,170.0
2019-03-21,1100.0
2019-03-21,1100.0
2019-03-31,2579.42
2019-03-31,2579.42
2019-03-26,319.9600000000001
2019-03-26,319.9600000000001
2019-03-21,477.5
2019-03-20,350.0
2019-03-25,222.95
2019-03-25,222.95
2019-04-02,3160.0
2019-04-02,3160.0
2019-04-02,3160.0
2019-03-20,314.29
2019-03-20,314.29
2019-03-20,869.56
2019-03-20,869.56
2019-03-21,106.13
2019-03-21,106.13
2019-03-22,60.0
2019-03-22,60.0
2019-03-25,786.85
2019-03-25,786.85
2019-03-29,2250.0
2019-03-29,2250.0
2019-03-29,2250.0
2019-03-19,310.0
2019-03-20,1402.84
2019-03-20,1402.84
2019-03-21,274.43
2019-03-21,274.43
2019-03-20,310.0
2019-03-21,1402.84
2019-03-21,1402.84
2019-03-21,1402.84
2019-03-21,1402.84
2019-03-20,310.0
2019-03-20,317.12
2019-03-20,317.12
2019-03-21,310.0
2019-03-22,310.0
2019-03-21,2750.0
2019-04-11,400.0
2019-04-11,400.0
2019-03-20,539.52
2019-03-20,539.52
2019-03-21,389.3
2019-03-21,389.3
2019-05-14,1106.46
2019-05-14,1106.46
2019-03-20,637.17
2019-03-20,637.17
2019-03-20,568.6800000000002
2019-03-20,568.6800000000002
2019-03-21,737.03
2019-03-21,737.03
2019-03-21,737.03
2019-03-22,60.0
2019-04-02,1710.0
2019-04-02,1710.0
2019-04-02,1710.0
2019-03-22,357.41
2019-03-22,357.41
2019-04-02,1660.0
2019-04-02,1660.0
2019-04-02,1660.0
2019-03-22,60.0
2019-03-22,60.0
2019-03-22,95.0
2019-04-09,1710.0
2019-04-09,1710.0
2019-04-09,1710.0
2019-03-06,82.5
2019-03-06,82.5
2019-03-25,682.0
2019-03-25,20.0
2019-03-25,1040.0
2019-03-25,1040.0
2019-03-25,1040.0
2019-03-29,457.5
2019-03-29,457.5
2019-03-22,245.85
2019-03-22,245.85
2019-03-06,1981.0
2019-03-06,1981.0
2019-03-22,725.0
2019-03-20,88.31
2019-03-20,88.31
2019-03-29,6242.869999999999
2019-03-29,6242.869999999999
2019-04-03,5458.31
2019-04-03,5458.31
2019-03-22,293.2100000000001
2019-03-22,293.2100000000001
2019-03-21,551.68
2019-03-21,551.68
2019-03-22,280.0
2019-03-22,280.0
2019-03-25,518.1700000000001
2019-03-25,518.1700000000001
2019-04-06,4125.33
2019-04-06,4125.33
2019-03-24,520.1
2019-03-24,520.1
2019-03-30,5473.01
2019-03-30,5473.01
2019-03-29,6356.089999999998
2019-03-29,6356.089999999998
2019-03-28,1144.21
2019-03-28,1144.21
2019-03-28,3359.19
2019-03-28,3359.19
2019-04-15,1108.3
2019-04-15,1108.3
2019-04-04,1112.63
2019-04-04,1112.63
2019-03-21,247.5
2019-03-21,247.5
2019-03-30,718.3299999999998
2019-03-30,718.3299999999998
2019-03-25,1175.0
2019-03-25,1175.0
2019-03-30,985.49
2019-03-30,985.49
2019-03-30,2041.41
2019-03-21,94.25
2019-03-21,94.25
2019-03-21,1613.0
2019-03-21,1613.0
2019-03-21,1613.0
2019-03-21,575.89
2019-03-21,575.89
2019-03-21,575.89
2019-03-21,291.98
2019-03-21,291.98
2019-03-21,261.09000000000003
2019-03-21,261.09000000000003
2019-03-22,401.15
2019-03-22,401.15
2019-03-21,450.44
2019-03-21,450.44
2019-03-21,450.44
2019-03-25,310.0
2019-03-22,378.87
2019-03-22,378.87
2019-03-26,310.0
2019-03-27,310.0
2019-03-21,389.55
2019-03-21,389.55
2019-03-22,903.25
2019-03-25,245.85
2019-03-25,245.85
2019-03-22,591.83
2019-03-22,212.54
2019-03-21,113.06
2019-03-21,113.06
2019-03-29,281.29
2019-03-29,281.29
2019-03-21,440.0
2019-03-21,517.11
2019-03-21,517.11
2019-03-27,1760.13
2019-03-27,1760.13
2019-03-27,1760.13
2019-03-22,290.0
2019-03-22,290.0
2019-03-22,290.0
2019-03-28,660.25
2019-03-28,660.25
2019-03-28,660.25
2019-03-21,228.73
2019-03-21,228.73
2019-03-21,228.73
2019-03-22,418.12
2019-03-22,418.12
2019-03-22,1890.0
2019-03-22,1890.0
2019-03-22,461.79
2019-03-22,461.79
2019-03-22,665.0
2019-03-22,665.0
2019-03-21,575.76
2019-03-21,575.76
2019-03-22,761.88
2019-03-22,761.88
2019-03-22,241.73
2019-03-22,241.73
2019-03-22,950.0
2019-03-21,946.35
2019-03-21,946.35
2019-04-09,1880.0
2019-04-09,1880.0
2019-04-09,1880.0
2019-04-11,1880.0
2019-04-11,1880.0
2019-04-11,1880.0
2019-03-21,946.43
2019-03-21,946.43
2019-04-09,2750.0
2019-04-09,2750.0
2019-03-22,365.0
2019-03-22,365.0
2019-03-22,296.12
2019-03-22,296.12
2019-03-26,335.0
2019-04-12,1520.0
2019-03-25,248.59
2019-03-25,248.59
2019-03-22,378.0
2019-03-22,378.0
2019-03-25,303.0
2019-03-25,303.0
2019-03-25,303.0
2019-03-25,303.0
2019-03-25,325.0
2019-03-25,325.0
2019-03-25,325.0
2019-03-25,325.0
2019-03-26,281.0
2019-03-26,281.0
2019-03-25,378.0
2019-03-25,378.0
2019-03-27,172.13
2019-03-27,172.13
2019-03-25,66.5
2019-03-25,66.5
2019-04-02,1580.0
2019-04-02,1580.0
2019-04-02,1580.0
2019-03-29,2152.7200000000007
2019-03-29,2152.7200000000007
2019-03-29,3238.34
2019-03-29,3238.34
2019-04-05,1900.91
2019-04-05,1900.91
2019-04-18,2034.37
2019-04-18,2034.37
2019-06-17,1139.1799999999996
2019-06-17,1139.1799999999996
2019-03-26,2051.01
2019-03-26,2051.01
2019-03-26,1925.01
2019-03-26,1925.01
2019-04-29,865.96
2019-04-29,865.96
2019-07-19,462.99
2019-07-19,462.99
2019-05-03,3623.75
2019-05-03,3623.75
2019-03-30,2575.61
2019-03-30,2575.61
2019-03-20,1445.69
2019-03-20,1445.69
2019-04-08,3984.86
2019-04-08,3984.86
2019-04-26,4984.42
2019-04-26,4984.42
2019-05-12,3186.4000000000005
2019-05-12,3186.4000000000005
2019-05-06,1742.6699999999996
2019-05-06,1742.6699999999996
2019-05-23,2969.599999999999
2019-05-23,2969.599999999999
2019-04-04,3887.22
2019-04-04,3887.22
2019-04-26,1889.17
2019-04-26,1889.17
2019-03-25,590.0
2019-03-25,590.0
2019-05-03,2451.090000000001
2019-05-03,2451.090000000001
2019-04-02,9774.450000000003
2019-04-02,9774.450000000003
2019-03-25,310.24
2019-03-25,310.24
2019-03-25,310.24
2019-03-22,215.75
2019-03-22,215.75
2019-03-22,215.75
2019-03-22,204.78
2019-03-22,204.78
2019-03-22,156.89
2019-03-22,156.89
2019-03-29,148.16
2019-03-29,148.16
2019-03-27,234.58
2019-03-22,366.31
2019-03-22,366.31
2019-04-01,168.81
2019-03-28,234.58
2019-04-03,406.19000000000005
2019-04-05,647.5
2019-04-05,647.5
2019-04-05,1353.52
2019-04-05,1353.52
2019-04-05,1353.52
2019-04-05,1353.52
2019-03-22,94.25
2019-03-22,94.25
2019-04-05,694.32
2019-04-05,694.32
2019-03-25,637.17
2019-03-25,637.17
2019-04-19,1229.04
2019-04-19,1229.04
2019-03-25,365.0
2019-03-25,365.0
2019-03-22,794.35
2019-03-22,794.35
2019-03-22,794.35
2019-03-25,365.0
2019-03-25,365.0
2019-03-26,365.0
2019-03-26,365.0
2019-03-26,365.0
2019-03-26,365.0
2019-04-06,3806.9600000000014
2019-04-06,3806.9600000000014
2019-03-27,365.0
2019-03-27,365.0
2019-03-27,365.0
2019-03-27,365.0
2019-03-28,365.0
2019-03-28,365.0
2019-03-28,365.0
2019-03-28,365.0
2019-03-28,365.0
2019-03-28,365.0
2019-03-29,365.0
2019-03-29,365.0
2019-03-29,137.81
2019-03-29,137.81
2019-03-25,1186.96
2019-03-25,1186.96
2019-03-25,1186.96
2019-03-25,1186.96
2019-03-25,1186.96
2019-03-25,1186.96
2019-03-25,1186.96
2019-03-25,1186.96
2019-03-25,1186.96
2019-03-26,1186.96
2019-03-26,1186.96
2019-03-26,1186.96
2019-03-26,1231.96
2019-03-26,1231.96
2019-03-26,1231.96
2019-04-17,3385.630000000001
2019-04-17,3385.630000000001
2019-03-27,1186.96
2019-03-27,1186.96
2019-03-27,1186.96
2019-03-27,1186.96
2019-03-27,1186.96
2019-03-27,1186.96
2019-03-27,1186.96
2019-03-27,1186.96
2019-03-27,1186.96
2019-03-28,1231.96
2019-03-28,1231.96
2019-03-28,1231.96
2019-03-25,390.0
2019-03-25,390.0
2019-03-28,1231.96
2019-03-28,1231.96
2019-03-28,1231.96
2019-03-22,453.68
2019-03-22,453.68
2019-03-29,1186.96
2019-03-29,1186.96
2019-03-29,1186.96
2019-03-22,446.32
2019-03-22,1402.84
2019-03-22,1402.84
2019-03-25,253.1
2019-03-25,253.1
2019-03-25,253.1
2019-03-22,635.91
2019-03-22,635.91
2019-03-22,675.84
2019-03-22,675.84
2019-04-08,1705.0
2019-04-08,1705.0
2019-03-25,248.8
2019-03-25,248.8
2019-03-25,165.0
2019-03-13,1717.96
2019-03-13,1717.96
2019-03-26,1479.0
2019-03-26,1479.0
2019-03-02,7509.71
2019-03-02,7509.71
2019-03-26,220.0
2019-03-25,697.34
2019-03-25,697.34
2019-03-18,1201.0
2019-03-18,1201.0
2019-03-26,1885.01
2019-03-26,1885.01
2019-03-17,740.28
2019-03-17,740.28
2019-03-16,1183.78
2019-03-16,1183.78
2019-03-28,2311.77
2019-03-28,2311.77
2019-04-02,833.5700000000002
2019-04-02,833.5700000000002
2019-04-06,7456.550000000002
2019-04-06,7456.550000000002
2019-04-26,4951.56
2019-04-26,4951.56
2019-05-18,1456.09
2019-05-18,1456.09
2019-04-02,449.43
2019-04-02,449.43
2019-03-25,398.03
2019-03-25,398.03
2019-03-26,277.12
2019-03-26,277.12
2019-03-25,294.7
2019-03-25,294.7
2019-03-25,294.7
2019-08-04,1734.04
2019-08-04,1734.04
2019-03-25,396.0
2019-03-25,396.0
2019-03-25,453.0
2019-03-25,453.0
2019-04-02,3494.07
2019-04-02,3494.07
2019-04-07,3991.83
2019-04-07,3991.83
2019-03-25,224.49
2019-03-25,224.49
2019-03-08,2817.44
2019-03-08,2817.44
2019-04-04,3618.42
2019-04-04,3618.42
2019-03-26,366.85
2019-03-26,366.85
2019-03-26,202.44
2019-03-26,202.44
2019-03-27,956.5
2019-03-27,956.5
2019-03-27,956.5
2019-03-25,573.18
2019-03-25,573.18
2019-03-29,423.69
2019-03-29,423.69
2019-03-25,1015.0
2019-03-25,1015.0
2019-07-22,1465.74
2019-07-22,1465.74
2019-03-25,637.17
2019-03-25,637.17
2019-03-27,1381.35
2019-03-27,1381.35
2019-03-25,289.0
2019-03-25,289.0
2019-03-26,191.22
2019-03-26,191.22
2019-03-26,1070.0
2019-03-26,1070.0
2019-03-27,1216.47
2019-03-27,1216.47
2019-03-25,113.88
2019-03-25,113.88
2019-03-27,690.0
2019-03-28,925.0
2019-03-26,420.0
2019-04-17,530.0
2019-04-17,530.0
2019-04-08,2750.0
2019-04-05,670.0
2019-04-05,670.0
2019-04-16,670.0
2019-04-16,670.0
2019-03-29,1412.92
2019-03-29,1412.92
2019-04-09,2750.0
2019-04-09,2750.0
2019-04-01,1536.19
2019-04-01,1536.19
2019-03-26,770.0
2019-03-26,2750.0
2019-03-25,0.0
2019-03-25,0.0
2019-04-15,1885.0
2019-04-15,1885.0
2019-04-15,1885.0
2019-04-11,1885.0
2019-04-11,1885.0
2019-04-11,1885.0
2019-04-11,1885.0
2019-04-11,1885.0
2019-04-11,1885.0
2019-04-16,1885.0
2019-04-16,1885.0
2019-04-16,1885.0
2019-04-15,1885.0
2019-04-15,1885.0
2019-04-15,1885.0
2019-03-27,221.06
2019-03-27,221.06
2019-03-30,4701.38
2019-04-12,1883.68
2019-04-12,1883.68
2019-04-10,3110.28
2019-04-10,3110.28
2019-04-11,1671.05
2019-04-11,1671.05
2019-04-18,1569.6799999999996
2019-04-18,1569.6799999999996
2019-04-04,2152.46
2019-04-04,2152.46
2019-04-04,2164.4700000000007
2019-04-04,2164.4700000000007
2019-04-01,2180.6100000000006
2019-04-01,2180.6100000000006
2019-04-01,2213.86
2019-04-01,2213.86
2019-04-01,2144.62
2019-04-01,2144.62
2019-03-28,267.5
2019-03-28,267.5
2019-03-25,96.5
2019-03-25,96.5
2019-03-27,587.5
2019-03-27,587.5
2019-03-27,587.5
2019-03-26,378.0
2019-03-26,378.0
2019-04-28,1340.1799999999996
2019-04-28,1340.1799999999996
2019-03-26,303.0
2019-03-26,303.0
2019-03-26,325.0
2019-03-26,325.0
2019-03-26,281.0
2019-03-26,281.0
2019-04-01,303.5
2019-04-01,303.5
2019-03-26,378.0
2019-03-26,378.0
2019-03-27,378.0
2019-03-27,378.0
2019-03-26,1447.82
2019-03-26,1447.82
2019-03-27,20.0
2019-03-26,637.17
2019-03-26,637.17
2019-03-28,477.5
2019-03-28,4527.02
2019-03-28,4527.02
2019-03-30,1478.78
2019-03-30,1478.78
2019-03-28,877.5
2019-03-28,877.5
2019-03-26,170.48
2019-03-26,170.48
2019-03-26,885.0
2019-03-26,885.0
2019-03-25,395.0
2019-03-25,395.0
2019-03-26,760.0
2019-03-26,760.0
2019-03-27,564.32
2019-03-27,564.32
2019-04-05,1353.52
2019-04-05,1353.52
2019-03-27,540.49
2019-03-27,540.49
2019-04-05,251.86
2019-04-05,251.86
2019-03-27,1075.0
2019-08-13,2338.19
2019-08-13,2338.19
2019-03-25,900.0
2019-03-25,900.0
2019-05-14,817.24
2019-05-14,817.24
2019-03-26,546.97
2019-03-26,546.97
2019-03-26,850.0
2019-03-26,850.0
2019-03-26,850.0
2019-03-26,850.0
2019-04-29,1885.0
2019-04-29,1885.0
2019-04-29,1885.0
2019-05-03,1885.0
2019-05-03,1885.0
2019-05-03,1885.0
2019-05-06,1885.0
2019-05-06,1885.0
2019-05-06,1885.0
2019-04-29,1885.0
2019-04-29,1885.0
2019-04-29,1885.0
2019-04-29,1885.0
2019-04-29,1885.0
2019-04-29,1885.0
2019-03-26,615.0
2019-03-26,615.0
2019-04-15,1880.0
2019-04-15,1880.0
2019-04-15,1880.0
2019-04-29,1885.0
2019-04-29,1885.0
2019-04-29,1885.0
2019-03-26,615.0
2019-03-26,615.0
2019-05-06,1885.0
2019-05-06,1885.0
2019-05-06,1885.0
2019-03-27,615.0
2019-03-27,615.0
2019-03-27,615.0
2019-03-27,615.0
2019-04-02,615.0
2019-04-02,615.0
2019-04-03,615.0
2019-04-03,615.0
2019-03-28,363.51
2019-03-28,363.51
2019-03-27,885.0
2019-03-27,885.0
2019-03-28,885.0
2019-03-28,885.0
2019-03-27,885.0
2019-03-27,885.0
2019-04-27,2745.38
2019-04-27,2745.38
2019-03-27,885.0
2019-03-27,885.0
2019-03-28,885.0
2019-03-28,885.0
2019-03-28,885.0
2019-03-28,885.0
2019-03-27,885.0
2019-03-27,885.0
2019-03-26,388.49
2019-03-26,388.49
2019-03-25,337.5
2019-03-26,245.85
2019-03-26,245.85
2019-03-26,583.77
2019-03-26,583.77
2019-03-27,827.34
2019-03-27,827.34
2019-03-25,82.5
2019-03-25,82.5
2019-03-27,525.89
2019-03-27,525.89
2019-03-27,202.16
2019-03-27,202.16
2019-04-05,1501.3
2019-04-05,1501.3
2019-03-29,289.28
2019-03-29,289.28
2019-03-27,1536.19
2019-03-27,1536.19
2019-03-27,549.92
2019-03-27,549.92
2019-05-03,4525.81
2019-05-03,4525.81
2019-03-27,418.32
2019-03-27,418.32
2019-03-27,366.32
2019-03-27,366.32
2019-03-27,217.25
2019-03-27,217.25
2019-03-29,735.0
2019-03-29,735.0
2019-03-29,246.91
2019-03-29,246.91
2019-04-09,407.95
2019-03-26,510.0
2019-03-26,510.0
2019-03-26,689.44
2019-03-26,689.44
2019-03-27,223.02
2019-03-27,223.02
2019-03-27,1049.55
2019-03-27,1049.55
2019-03-29,205.64
2019-03-29,205.64
2019-03-29,551.99
2019-03-29,551.99
2019-04-10,1722.0
2019-04-10,1722.0
2019-04-10,1722.0
2019-04-10,1722.0
2019-03-27,718.65
2019-03-27,718.65
2019-03-27,718.65
2019-03-19,151.0
2019-03-19,151.0
2019-03-17,1033.0
2019-03-17,1033.0
2019-03-29,475.0
2019-03-29,475.0
2019-03-27,303.0
2019-03-27,303.0
2019-03-27,303.0
2019-03-27,303.0
2019-03-31,1741.92
2019-03-31,1741.92
2019-03-27,325.0
2019-03-27,325.0
2019-03-27,325.0
2019-03-27,325.0
2019-03-28,281.0
2019-03-28,281.0
2019-03-27,378.0
2019-03-27,378.0
2019-03-28,378.0
2019-03-28,378.0
2019-03-28,303.0
2019-03-28,303.0
2019-03-28,281.0
2019-03-28,281.0
2019-03-28,378.0
2019-03-28,378.0
2019-03-29,550.0
2019-03-29,303.0
2019-03-29,303.0
2019-03-29,303.0
2019-03-29,303.0
2019-03-29,325.0
2019-03-29,325.0
2019-03-29,325.0
2019-03-29,325.0
2019-03-29,281.0
2019-03-29,281.0
2019-04-01,274.0
2019-04-01,274.0
2019-03-29,378.0
2019-03-29,378.0
2019-04-02,325.0
2019-04-02,325.0
2019-04-03,303.0
2019-04-03,303.0
2019-04-03,325.0
2019-04-03,325.0
2019-04-04,303.0
2019-04-04,303.0
2019-04-03,378.0
2019-04-03,378.0
2019-04-09,8107.96
2019-04-09,8107.96
2019-03-29,818.21
2019-03-29,818.21
2019-04-06,957.6399999999999
2019-04-06,957.6399999999999
2019-04-27,2137.0600000000004
2019-04-27,2137.0600000000004
2019-04-04,3869.8
2019-04-04,3869.8
2019-04-06,4800.339999999998
2019-04-06,4800.339999999998
2019-04-12,381.71
2019-04-12,381.71
2019-03-27,166.71
2019-03-27,166.71
2019-04-06,2038.43
2019-03-27,310.74
2019-03-27,310.74
2019-03-27,310.74
2019-04-05,4125.72
2019-04-05,4125.72
2019-03-28,1535.0
2019-03-28,1535.0
2019-03-27,730.0
2019-04-14,6167.549999999998
2019-04-14,6167.549999999998
2019-04-12,770.3
2019-04-12,770.3
2019-03-28,1069.5
2019-03-28,1069.5
2019-03-27,1129.0
2019-03-27,1129.0
2019-03-19,1102.99
2019-03-19,1102.99
2019-03-27,727.67
2019-03-27,727.67
2019-04-08,7754.66
2019-04-08,7754.66
2019-04-10,7586.750000000003
2019-04-10,7586.750000000003
2019-03-28,331.35
2019-03-28,331.35
2019-04-23,7597.13
2019-04-23,7597.13
2019-04-10,3766.45
2019-04-10,3766.45
2019-04-23,3725.51
2019-04-23,3725.51
2019-03-27,267.02
2019-03-27,267.02
2019-04-02,2001.18
2019-04-02,2001.18
2019-03-27,241.73
2019-03-27,241.73
2019-03-24,82.5
2019-03-24,82.5
2019-03-26,840.0
2019-03-29,540.0
2019-03-29,540.0
2019-03-29,695.0
2019-03-29,695.0
2019-03-22,255.14
2019-03-22,255.14
2019-03-22,255.14
2019-03-29,1725.0
2019-03-29,1725.0
2019-03-29,1725.0
2019-03-29,1725.0
2019-03-29,1725.0
2019-03-29,1725.0
2019-04-02,190.0
2019-04-02,190.0
2019-03-29,1725.0
2019-03-29,1725.0
2019-03-29,1725.0
2019-03-29,1725.0
2019-03-29,1725.0
2019-03-29,1725.0
2019-03-29,573.52
2019-03-27,1048.76
2019-03-27,1048.76
2019-04-20,3977.1
2019-04-20,3977.1
2019-03-27,1370.0
2019-03-27,1370.0
2019-03-27,1370.0
2019-03-27,395.0
2019-03-27,395.0
2019-03-27,395.0
2019-03-28,19630.120000000006
2019-03-28,19630.120000000006
2019-03-26,355.0
2019-04-13,18550.0
2019-04-13,18550.0
2019-03-28,229.59
2019-03-28,229.59
2019-03-27,844.41
2019-03-27,844.41
2019-03-27,1268.05
2019-03-27,1268.05
2019-03-27,1268.05
2019-03-27,269.83000000000004
2019-03-27,269.83000000000004
2019-03-27,269.83000000000004
2019-04-15,1880.0
2019-04-15,1880.0
2019-04-15,1880.0
2019-04-16,1885.0
2019-04-16,1885.0
2019-04-16,1885.0
2019-04-03,2250.0
2019-04-03,2250.0
2019-04-17,1313.04
2019-04-17,1313.04
2019-04-08,2250.0
2019-04-08,2250.0
2019-04-20,1313.04
2019-04-20,1313.04
2019-04-23,1944.0
2019-04-23,1944.0
2019-04-09,1944.0
2019-04-09,1944.0
2019-03-25,787.5
2019-03-25,787.5
2019-04-15,1240.0
2019-04-15,1240.0
2019-05-23,1907.7
2019-05-23,1907.7
2019-03-22,
2019-06-02,1907.7
2019-06-02,1907.7
2019-04-18,670.0
2019-04-18,670.0
2019-04-04,727.5
2019-04-04,727.5
2019-03-27,389.3
2019-03-27,389.3
2019-04-23,1585.0
2019-04-23,1585.0
2019-04-29,1805.0
2019-04-29,1805.0
2019-04-29,1805.0
2019-04-23,1805.0
2019-04-23,1805.0
2019-04-23,1805.0
2019-04-26,1805.0
2019-04-26,1805.0
2019-04-26,1805.0
2019-04-09,1805.0
2019-04-09,1805.0
2019-04-09,1805.0
